pointid,sample_order,batch,regio,area_prop_sb,openheid_klasse,sbp,x_coord,y_coord,crs
Zn_93051.6,936,eerste set,Zandstreek,0,HOL,buiten,83297.5178562693,214761.781969332,31370
Zn_93397.2,1109,eerste set,Zandstreek,0,HOL,buiten,90211.5819949379,191031.767926162,31370
Zn_93588,512,eerste set,Zandstreek,0,HOL,buiten,94759.3736768647,193533.728528823,31370
Zn_93706.1,1742,eerste set,Zandstreek,0,HOL,buiten,87879.9099009219,171607.227462591,31370
Zn_93750.9,1245,eerste set,Zandstreek,0,HOL,buiten,68773.3706378184,203943.321475689,31370
Zn_9382.1.10,110,eerste set,Zandstreek,0,HOL,buiten,105455.035791577,202060.428700046,31370
Zn_93860.7,841,eerste set,Zandstreek,0,HOL,buiten,83273.0741157863,173196.393627569,31370
Zn_93998.1,60,eerste set,Zandstreek,0,HOL,buiten,165641.688600441,198254.0546559,31370
Zn_94117,41,eerste set,Zandstreek,0,HOL,buiten,132900.186297602,203814.586385965,31370
Zn_94155.2,1046,eerste set,Zandstreek,0,HOL,buiten,131824.788474293,207001.075616469,31370
Zn_94264,1868,eerste set,Zandstreek,0,HOL,buiten,93608.7726717852,182198.037978972,31370
Zn_94399.1,1455,eerste set,Zandstreek,0,HOL,buiten,135773.935360598,198931.110044258,31370
Zn_94457.1,632,eerste set,Zandstreek,0,HOL,buiten,123460.873080055,212999.192811878,31370
Zn_94552.1,977,eerste set,Zandstreek,0,HOL,buiten,108447.825386773,192765.385695061,31370
Zn_94639.3,168,eerste set,Zandstreek,0,HOL,buiten,142126.920981418,206472.400083784,31370
Zn_95051.8,1051,eerste set,Zandstreek,0,HOL,buiten,99527.535621229,179619.143525343,31370
Zn_95057.1,2005,eerste set,Zandstreek,0,HOL,buiten,89390.864191233,189503.130158428,31370
Zn_95061.2,969,eerste set,Zandstreek,0,HOL,buiten,148547.376894341,190064.990891598,31370
Zn_95079,782,eerste set,Zandstreek,0,HOL,buiten,150459.729078408,188044.633928444,31370
Zn_95181.7,167,eerste set,Zandstreek,0,HOL,buiten,79807.3247388741,181625.396903277,31370
Zn_95563.3,1722,eerste set,Zandstreek,0,HOL,buiten,152494.297359484,202342.015454145,31370
Zn_95625.1,1644,eerste set,Zandstreek,0,HOL,buiten,165501.629577835,183956.73765182,31370
Zn_95707.6,871,eerste set,Zandstreek,0,HOL,buiten,95167.4310036972,196792.638339861,31370
Zn_95824,148,eerste set,Zandstreek,0,HOL,buiten,165598.302580234,192644.6182454,31370
Zn_95866,1346,eerste set,Zandstreek,0,HOL,buiten,154077.596786919,200303.406633057,31370
Zn_95877.1,876,eerste set,Zandstreek,0,HOL,buiten,157548.07774992,200498.274890124,31370
Zn_95923,1189,eerste set,Zandstreek,0,HOL,buiten,169595.37721543,196072.087864857,31370
Zn_9604.13,1948,eerste set,Zandstreek,0,HOL,buiten,130562.867880494,210934.549115862,31370
Zn_96518.3,181,eerste set,Zandstreek,0,HOL,buiten,90184.5058757933,210074.224472695,31370
Zn_96620.6,254,eerste set,Zandstreek,0,HOL,buiten,139647.905841279,206247.009376156,31370
Zn_9681.2,1459,eerste set,Zandstreek,0,HOL,buiten,185152.558083335,183841.395460867,31370
Zn_96879.1,43,eerste set,Zandstreek,0,HOL,buiten,154085.675985428,186289.97155624,31370
Zn_96904.1,1090,eerste set,Zandstreek,0,HOL,buiten,127052.702780628,207822.695731498,31370
Zn_97166,414,eerste set,Zandstreek,0,HOL,buiten,126045.501819371,204432.979959505,31370
Zn_97248,144,eerste set,Zandstreek,0,HOL,buiten,186374.741529855,184741.391487284,31370
Zn_97272.1,667,eerste set,Zandstreek,0,HOL,buiten,73559.9471474509,205537.880650802,31370
Zn_97298.1,600,eerste set,Zandstreek,0,HOL,buiten,144977.448882945,194927.067587708,31370
Zn_97313.9,652,eerste set,Zandstreek,0,HOL,buiten,126708.317166578,206152.187799539,31370
Zn_97339.1,408,eerste set,Zandstreek,0,HOL,buiten,127535.356442622,206668.074394807,31370
Zn_97529.1,216,eerste set,Zandstreek,0,HOL,buiten,127928.460349665,205810.104597768,31370
Zn_9755.6,1684,eerste set,Zandstreek,0,HOL,buiten,123369.805036511,210983.049394777,31370
Zn_97635.1,1014,eerste set,Zandstreek,0,HOL,buiten,126267.17238201,203652.108332691,31370
Zn_97679.2,121,eerste set,Zandstreek,0,HOL,buiten,124761.574885798,203586.790184637,31370
Zn_97681.1,229,eerste set,Zandstreek,0,HOL,buiten,124497.276685137,204720.55786951,31370
Zn_97843.4,1456,eerste set,Zandstreek,0,HOL,buiten,47800.3804483736,197657.935734367,31370
Zn_97970,104,eerste set,Zandstreek,0,HOL,buiten,85448.2682601005,181828.707044371,31370
Zn_97973.3,534,eerste set,Zandstreek,0,HOL,buiten,84300.4640461579,182210.60704701,31370
Zn_98014.2,1501,eerste set,Zandstreek,0,HOL,buiten,127817.153187106,208235.890404816,31370
Zn_98075.12,134,eerste set,Zandstreek,0,HOL,buiten,124156.723351459,207397.042499883,31370
Zn_98078,470,eerste set,Zandstreek,0,HOL,buiten,54484.1046636348,203138.067455478,31370
Zn_98106.1,179,eerste set,Zandstreek,0,HOL,buiten,126344.557884076,207118.704039758,31370
Zn_98155.2,1112,eerste set,Zandstreek,0,HOL,buiten,152843.149449577,198742.145627183,31370
Zn_98294,924,eerste set,Zandstreek,0,HOL,buiten,126123.39188584,205438.807287187,31370
Zn_98511,132,eerste set,Zandstreek,0,HOL,buiten,132716.43374293,210115.922617649,31370
Zn_98540.3,494,eerste set,Zandstreek,0,HOL,buiten,72372.0918006522,207987.809394149,31370
Zn_9872.2,1265,eerste set,Zandstreek,0,HOL,buiten,129996.198807419,212392.731581002,31370
Zn_9876.6,1710,eerste set,Zandstreek,0,HOL,buiten,58302.6282529019,204552.147047067,31370
Zn_9880.4.1,490,eerste set,Zandstreek,0,HOL,buiten,62699.9974962315,202724.792975381,31370
Zn_9888.4.2,217,eerste set,Zandstreek,0,HOL,buiten,57832.030442118,202278.52033714,31370
Zn_98952,1156,eerste set,Zandstreek,0,HOL,buiten,130890.292797604,202762.838612795,31370
Zn_9931.2,165,eerste set,Zandstreek,0,HOL,buiten,131925.025640041,211484.499219251,31370
Zn_99344,2094,eerste set,Zandstreek,0,HOL,buiten,64064.866024187,198562.1445436,31370
Zn_99797,1988,eerste set,Zandstreek,0,HOL,buiten,115617.448006125,202638.328263493,31370
Rotdam W,93,eerste set,Zandstreek,0,OL,binnen,115014.783210773,205595.919834743,31370
SGW,33,eerste set,Zandstreek,0,OL,binnen,135213.185619967,213631.094261043,31370
Zn_102396.4,11,eerste set,Zandstreek,0,OL,binnen,152302.73909983,191814.449356522,31370
Zn_102488.1,168,eerste set,Zandstreek,0,OL,binnen,139401.876081429,212226.263896224,31370
Zn_103531.3,9,eerste set,Zandstreek,0.0186098212874131,OL,binnen,151016.53829259,192132.477295607,31370
Zn_103891.3,76,eerste set,Zandstreek,0,OL,binnen,81592.8907556815,201982.135911621,31370
Zn_11800.5.4,55,eerste set,Zandstreek,0,OL,binnen,93579.5678895529,213831.802556947,31370
Zn_11984.3.2,146,eerste set,Zandstreek,0,OL,binnen,105286.631366084,216215.895150707,31370
Zn_12514,14,eerste set,Zandstreek,0,OL,binnen,104708.294588116,214796.352193063,31370
Zn_12515.2.2,4,eerste set,Zandstreek,0,OL,binnen,104742.564019299,215810.002011136,31370
Zn_12614.12,84,eerste set,Zandstreek,0,OL,binnen,131842.827957186,215938.606405272,31370
Zn_12619.1.9,10,eerste set,Zandstreek,0,OL,binnen,131123.612489559,215411.194822168,31370
Zn_12642.1.23,23,eerste set,Zandstreek,0,OL,binnen,132142.670956557,215210.981903626,31370
Zn_1417.4,58,eerste set,Zandstreek,0,OL,binnen,178160.366131643,173935.587078931,31370
Zn_14885.1,51,eerste set,Zandstreek,0.0331695024677187,OL,binnen,180414.488577697,177906.797063471,31370
Zn_16692.1,2,eerste set,Zandstreek,0.0545202367310892,OL,binnen,180168.106746405,176965.633659267,31370
Zn_17649.4,137,eerste set,Zandstreek,0,OL,binnen,131433.725325021,214673.693022425,31370
Zn_18806.3,5,eerste set,Zandstreek,0,OL,binnen,68235.9259989,194909.885577792,31370
Zn_18968.2.3,41,eerste set,Zandstreek,0,OL,binnen,83101.873327179,200800.509923362,31370
Zn_18984.2,22,eerste set,Zandstreek,0.106858860963878,OL,binnen,65269.2284517145,196030.493602375,31370
Zn_19417,141,eerste set,Zandstreek,0,OL,binnen,65516.9938260366,194889.458684328,31370
Zn_19937.4,8,eerste set,Zandstreek,0.00196348665611414,OL,binnen,67897.364698431,195635.14538675,31370
Zn_24178.1,187,eerste set,Zandstreek,0,OL,binnen,107735.921949368,183175.245012722,31370
Zn_24421.3,37,eerste set,Zandstreek,0,OL,binnen,46417.1652670859,197229.040011189,31370
Zn_26508.1.6,3,eerste set,Zandstreek,0,OL,binnen,45965.774522279,196112.656337337,31370
Zn_26905.4,6,eerste set,Zandstreek,0,OL,binnen,77288.3648688369,204414.674772428,31370
Zn_27547.1,43,eerste set,Zandstreek,0,OL,binnen,66081.4679099858,213178.894207455,31370
Zn_27906.3,111,eerste set,Zandstreek,0,OL,binnen,77696.7648791627,205468.967601903,31370
Zn_29252.7,81,eerste set,Zandstreek,0,OL,binnen,89121.4057251332,213309.113590467,31370
Zn_29507.6,179,eerste set,Zandstreek,0,OL,binnen,90361.2478020846,213943.498612828,31370
Zn_30629.4.4,70,eerste set,Zandstreek,0,OL,binnen,72064.2866099129,218042.670764037,31370
Zn_30748.1.2,212,eerste set,Zandstreek,0.0177768104345617,OL,binnen,67826.7004197913,196873.153305741,31370
Zn_31301.1,39,eerste set,Zandstreek,0.0506936961126061,OL,binnen,65958.77951353,196226.358637578,31370
Zn_32626.1.3,166,eerste set,Zandstreek,0,OL,binnen,81466.0560564375,203578.872306435,31370
Zn_32710.3,15,eerste set,Zandstreek,0,OL,binnen,78693.0947628237,206008.320355161,31370
Zn_34665.1,53,eerste set,Zandstreek,0,OL,binnen,71854.7141480836,218823.63307233,31370
Zn_34831.8,21,eerste set,Zandstreek,0.0358477420268763,OL,binnen,153357.52532251,190358.359174538,31370
Zn_35843.1.46,49,eerste set,Zandstreek,0,OL,binnen,100908.533794237,211497.178077858,31370
Zn_35845.6,18,eerste set,Zandstreek,0,OL,binnen,101223.106139237,210817.757316492,31370
Zn_36186,113,eerste set,Zandstreek,0,OL,binnen,150010.315793843,190188.311888159,31370
Zn_36958.5,101,eerste set,Zandstreek,0,OL,binnen,48025.5307043621,192021.422488743,31370
Zn_36960.2,110,eerste set,Zandstreek,0,OL,binnen,48749.4803560508,192584.56647251901,31370
Zn_37194.8,178,eerste set,Zandstreek,0.00640951507417436,OL,binnen,179663.464097298,174367.563936969,31370
Zn_37390,207,eerste set,Zandstreek,0,OL,binnen,151001.83616041,191378.866813373,31370
Zn_37618.1,50,eerste set,Zandstreek,0,OL,binnen,47895.6435991909,193379.787914773,31370
Zn_38707.1.11,77,eerste set,Zandstreek,0.0234501621460831,OL,binnen,71192.3818391203,217873.996414616,31370
Zn_39760.10,235,eerste set,Zandstreek,0,OL,binnen,66625.5533140263,196198.726195185,31370
Zn_39790.2,28,eerste set,Zandstreek,0,OL,binnen,66420.9979182432,195586.092420913,31370
Zn_41477.2,149,eerste set,Zandstreek,0.00401852604467921,OL,binnen,125320.903602456,191279.851058552,31370
Zn_41563.7,114,eerste set,Zandstreek,1.07371728255489e-5,OL,binnen,125812.019836044,191829.968268965,31370
Zn_41589.5,7,eerste set,Zandstreek,0,OL,binnen,125429.585235469,193829.166531406,31370
Zn_43417.7,34,eerste set,Zandstreek,0,OL,binnen,68712.9280677289,195455.559585953,31370
Zn_43931.6,1,eerste set,Zandstreek,0,OL,binnen,134147.916000149,215698.154481463,31370
Zn_44284.1,198,eerste set,Zandstreek,0,OL,binnen,92675.6790232985,212743.509162116,31370
Zn_44681,188,eerste set,Zandstreek,0,OL,binnen,82587.9873348339,205413.679700845,31370
Zn_44881.7,13,eerste set,Zandstreek,0,OL,binnen,151837.957141085,189713.050735756,31370
Zn_4718.2.2,47,eerste set,Zandstreek,0,OL,binnen,46394.4316221817,194186.182486892,31370
Zn_48490.20,27,eerste set,Zandstreek,0.0600976827448128,OL,binnen,46537.2190303476,193022.911798156,31370
Zn_49142.2,160,eerste set,Zandstreek,0,OL,binnen,76181.8760784607,215004.898804196,31370
Zn_50557.1,105,eerste set,Zandstreek,0,OL,binnen,120974.727510256,192066.169067429,31370
Zn_52447.2,19,eerste set,Zandstreek,0,OL,binnen,79674.6319572226,203461.420496551,31370
Zn_56171.2.1,163,eerste set,Zandstreek,0,OL,binnen,49310.9153330279,191350.500254713,31370
Zn_57475.2,102,eerste set,Zandstreek,0,OL,binnen,80411.8180873504,205787.052682457,31370
Zn_58684.2.4,128,eerste set,Zandstreek,0,OL,binnen,47107.1089290471,194017.274080186,31370
Zn_59474.1,122,eerste set,Zandstreek,0,OL,binnen,51184.9877441945,191282.444331215,31370
Zn_60961.8,75,eerste set,Zandstreek,0.0148283229863997,OL,binnen,126396.277038384,191502.500938107,31370
Zn_61427.6,17,eerste set,Zandstreek,0,OL,binnen,52589.0818296727,191160.796715971,31370
Zn_61429,186,eerste set,Zandstreek,0,OL,binnen,53677.4551213294,191354.510247814,31370
Zn_61518.2,125,eerste set,Zandstreek,0.0180356212209288,OL,binnen,101810.602818314,211061.979635637,31370
Zn_63128.13,20,eerste set,Zandstreek,0,OL,binnen,121723.279901754,206138.972450127,31370
Zn_63159.9,36,eerste set,Zandstreek,0,OL,binnen,118295.157019209,205079.020620018,31370
Zn_6518.4,172,eerste set,Zandstreek,0.0250073353085145,OL,binnen,135467.340281325,215398.461240606,31370
Zn_6747.9,88,eerste set,Zandstreek,0,OL,binnen,136218.044524518,212912.97665682,31370
Zn_72336.5,71,eerste set,Zandstreek,0,OL,binnen,81925.3728908879,205343.348971439,31370
Zn_72400,112,eerste set,Zandstreek,0,OL,binnen,146370.869684313,202985.078799078,31370
Zn_72737,16,eerste set,Zandstreek,0,OL,binnen,125345.510234286,190030.603089272,31370
Zn_72769.4,29,eerste set,Zandstreek,0.0253466077440137,OL,binnen,126366.081564992,190792.595198802,31370
Zn_75192.5,224,eerste set,Zandstreek,0,OL,binnen,146072.997039371,212924.656429249,31370
Zn_75640.1,67,eerste set,Zandstreek,0,OL,binnen,117972.11487971,190757.094005828,31370
Zn_76981.3,92,eerste set,Zandstreek,0.0196298936497691,OL,binnen,137939.82163091,213157.592311727,31370
Zn_78063.6,78,eerste set,Zandstreek,0,OL,binnen,80925.3845120582,201314.879477156,31370
Zn_79507.8,32,eerste set,Zandstreek,0.0329245440572572,OL,binnen,50128.063821342,191846.898652665,31370
Zn_79510.8,45,eerste set,Zandstreek,0.00369067905602816,OL,binnen,49561.7664495184,192369.198718333,31370
Zn_82189.7,107,eerste set,Zandstreek,0,OL,binnen,71063.1640849418,216048.30761174,31370
Zn_83307.10,65,eerste set,Zandstreek,0.0644701281953757,OL,binnen,45707.4016489563,193662.97238537,31370
Zn_86222.14,104,eerste set,Zandstreek,0,OL,binnen,63995.6050354014,213234.694827068,31370
Zn_87599.4,181,eerste set,Zandstreek,0,OL,binnen,61316.7927669066,210371.188476811,31370
Zn_91132.7,72,eerste set,Zandstreek,0,OL,binnen,75642.7873480086,214666.881988835,31370
Zn_97745.6,40,eerste set,Zandstreek,0,OL,binnen,103124.894884535,215658.914877584,31370
Zn_97768.1,216,eerste set,Zandstreek,0,OL,binnen,150998.887835078,190352.257815093,31370
Zn_9869.21,26,eerste set,Zandstreek,0,OL,binnen,132283.218108698,213847.006744629,31370
Goedinge O,214,eerste set,Zandstreek,0,OL,buiten,100177.492491422,191868.948477655,31370
VL0498,87,eerste set,Zandstreek,0,OL,buiten,174648.252344393,169903.080553152,31370
Zn_100365.1,135,eerste set,Zandstreek,0,OL,buiten,48316.6536377742,184636.974377803,31370
Zn_10380.1,158,eerste set,Zandstreek,0,OL,buiten,133907.73239182,210078.789885233,31370
Zn_10388.6,155,eerste set,Zandstreek,0,OL,buiten,131863.781389216,209079.278255309,31370
Zn_12264.10,168,eerste set,Zandstreek,0,OL,buiten,91467.615594735,211587.491442078,31370
Zn_13714.1.6,119,eerste set,Zandstreek,0,OL,buiten,134725.584373953,211698.345264127,31370
Zn_14141.5,93,eerste set,Zandstreek,0,OL,buiten,105196.293389977,212211.10282899,31370
Zn_14270.6,24,eerste set,Zandstreek,0,OL,buiten,92368.5876343647,204745.128325081,31370
Zn_14378.3,142,eerste set,Zandstreek,0,OL,buiten,168209.073773381,197216.579343131,31370
Zn_14464.13,171,eerste set,Zandstreek,0,OL,buiten,104049.443583866,210647.197543978,31370
Zn_14704.2,258,eerste set,Zandstreek,0,OL,buiten,156957.067085497,183859.105010053,31370
Zn_1572.3.9,318,eerste set,Zandstreek,0,OL,buiten,63034.6025598279,201508.221871678,31370
Zn_1592.1,48,eerste set,Zandstreek,0,OL,buiten,71608.5367904214,197666.630298342,31370
Zn_16740.1,58,eerste set,Zandstreek,0,OL,buiten,152511.801005807,185812.154078936,31370
Zn_16841.3,94,eerste set,Zandstreek,0,OL,buiten,94899.9165569844,199565.229233826,31370
Zn_16888.1.2,88,eerste set,Zandstreek,0,OL,buiten,93437.4575114546,194311.559224577,31370
Zn_16896.3,253,eerste set,Zandstreek,0,OL,buiten,93786.3992376344,192650.700054655,31370
Zn_17143.4,335,eerste set,Zandstreek,0,OL,buiten,75721.0537734448,195651.258127777,31370
Zn_17287.1.6,148,eerste set,Zandstreek,0,OL,buiten,86625.8042254318,189986.761671918,31370
Zn_17623.4,245,eerste set,Zandstreek,0,OL,buiten,49599.8541120216,187150.76772425,31370
Zn_17667.4,234,eerste set,Zandstreek,0,OL,buiten,163151.104258121,183779.084127883,31370
Zn_18180.3,91,eerste set,Zandstreek,0,OL,buiten,52835.8102472886,187766.27265059,31370
Zn_18273.2,289,eerste set,Zandstreek,0,OL,buiten,85406.710748468,193852.219163586,31370
Zn_18580.1,241,eerste set,Zandstreek,0,OL,buiten,78984.9793458857,194762.914236237,31370
Zn_18836.1.8,57,eerste set,Zandstreek,0,OL,buiten,96073.558829394,180711.55441106,31370
Zn_18867.12,41,eerste set,Zandstreek,0,OL,buiten,88187.5658138932,199989.707009226,31370
Zn_19323.7.3,42,eerste set,Zandstreek,0,OL,buiten,80344.7901619681,207601.306964561,31370
Zn_19366,113,eerste set,Zandstreek,0,OL,buiten,66768.0284068496,193230.640842397,31370
Zn_19514.2,55,eerste set,Zandstreek,0,OL,buiten,72186.3186901865,197923.427794061,31370
Zn_19685.1.6,3,eerste set,Zandstreek,0,OL,buiten,63243.5129036464,197163.152074316,31370
Zn_19790.13,82,eerste set,Zandstreek,0,OL,buiten,64260.457776306,194272.333251105,31370
Zn_19808.2,185,eerste set,Zandstreek,0,OL,buiten,63854.8247305402,192867.79446853,31370
Zn_19976.2,96,eerste set,Zandstreek,0,OL,buiten,68334.0629517945,183300.491962375,31370
Zn_20026.2,35,eerste set,Zandstreek,0,OL,buiten,85344.7548433246,189697.580017592,31370
Zn_20065.6,184,eerste set,Zandstreek,0,OL,buiten,85034.9295636713,191559.998777007,31370
Zn_20431.1.3,16,eerste set,Zandstreek,0,OL,buiten,60038.0566332927,192160.088208447,31370
Zn_20551.9.2,146,eerste set,Zandstreek,0,OL,buiten,47305.6401077706,183463.772359636,31370
Zn_21133.7,252,eerste set,Zandstreek,0,OL,buiten,50751.1883964235,194456.901368737,31370
Zn_21151.1.5,15,eerste set,Zandstreek,0,OL,buiten,48539.5990058339,197875.929839204,31370
Zn_21156.1,117,eerste set,Zandstreek,0,OL,buiten,53338.0306572731,200597.047080668,31370
Zn_21156.2.7,256,eerste set,Zandstreek,0,OL,buiten,53621.5549974085,201241.040717841,31370
Zn_21164.1.2,260,eerste set,Zandstreek,0,OL,buiten,50308.6282161874,199232.497928967,31370
Zn_21172.2.12,286,eerste set,Zandstreek,0,OL,buiten,50989.4919296239,200103.613266806,31370
Zn_21215.10,304,eerste set,Zandstreek,0,OL,buiten,53528.4748755043,199827.823385622,31370
Zn_21255.1,169,eerste set,Zandstreek,0,OL,buiten,133819.753779966,195093.799392207,31370
Zn_21434.5,114,eerste set,Zandstreek,0,OL,buiten,90997.7351777517,188567.214167805,31370
Zn_21516.1.4,216,eerste set,Zandstreek,0,OL,buiten,92237.1733965532,179571.015183798,31370
Zn_21585.1.1,199,eerste set,Zandstreek,0,OL,buiten,85689.2695099505,190948.00661712,31370
Zn_21620.9,73,eerste set,Zandstreek,0,OL,buiten,88218.9014676987,186420.481017907,31370
Zn_21808.4,115,eerste set,Zandstreek,0,OL,buiten,100908.763622233,203562.568095899,31370
Zn_21810.9,127,eerste set,Zandstreek,0,OL,buiten,100835.08313695,204686.712237991,31370
Zn_21889.2,324,eerste set,Zandstreek,0,OL,buiten,53734.0481078316,203215.541158271,31370
Zn_21892.1,300,eerste set,Zandstreek,0,OL,buiten,50821.3345993942,201635.969090608,31370
Zn_22023.1.5,37,eerste set,Zandstreek,0,OL,buiten,55573.1207776585,203943.78422075,31370
Zn_22060.1.6,31,eerste set,Zandstreek,0,OL,buiten,56105.7043614768,205377.23733305,31370
Zn_22230.6,125,eerste set,Zandstreek,0,OL,buiten,95193.126311892,210870.458112005,31370
Zn_22231.8,69,eerste set,Zandstreek,0,OL,buiten,96041.8689882596,210869.67095769,31370
Zn_22389.6,236,eerste set,Zandstreek,0,OL,buiten,58756.4223210711,203417.118102694,31370
Zn_22767.2.3,322,eerste set,Zandstreek,0,OL,buiten,52618.3566110014,200944.435760135,31370
Zn_22969.2,147,eerste set,Zandstreek,0,OL,buiten,94452.7807386114,192881.354275795,31370
Zn_23233.1,150,eerste set,Zandstreek,0,OL,buiten,56439.3660104825,198755.053295025,31370
Zn_23235.8,62,eerste set,Zandstreek,0,OL,buiten,58369.7876454002,199751.679887233,31370
Zn_23265.1.3,103,eerste set,Zandstreek,0,OL,buiten,51802.8267524992,201787.600115334,31370
Zn_23339.9,11,eerste set,Zandstreek,0,OL,buiten,85019.5020186155,187593.207692512,31370
Zn_24417.1,95,eerste set,Zandstreek,0,OL,buiten,47978.3906258958,195991.341771279,31370
Zn_24420.2.4,189,eerste set,Zandstreek,0,OL,buiten,46928.0000602902,196705.074786881,31370
Zn_24423.10,180,eerste set,Zandstreek,0,OL,buiten,47096.3906236338,200570.145451575,31370
Zn_24731.8,77,eerste set,Zandstreek,0,OL,buiten,53566.1615797063,196532.322141055,31370
